500002037,20180717,IDXO_38556,,,,,,Long,"100,000","100,000",USD,SPGCCLP VarSwap 30 01/16/2019 (38556),Index Option,Option,1,17005533,,,,SPGCCLP,North America,OTC,C,30,.SPGCCLP,1,,United States,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,38556,,S&P GSCI CRUDE OIL OFFICLIAL CLOSE INDEX,20180717,,20190116,Variance Swap,,,,,,,,,,,,,,,,,,,,,,,,,United States,United States,US,USD,0.01,,,<1999/ Char=Index Option><2047/ Char=Level 2>,20190116,,20360101,,STK,Index,SPGCCLP,0.01,US,,,,,,0,United States,1,38556,,1,OTC/*None*,,,,,,,,,100000,,,1,,,,20181204,,,,,,,0,0,,38556
500002052,,CMDOPT_38648,,,,,,Long,310,310,USD,NGH21 2021-02-23 2.7 C E  (38648),Commodity Future Option,Option,10000,25407598,,,,NGH21 COMDTY,North America,OTC,C,2.7,NGH21,1,,United States,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,38648,,NATURAL GAS Mar-21NYM,20180718,,20210223,Vanilla European,,,,,,,,,,,,,,,,,,,,,,,,,United States,United States,US,USD,0.01,,2.718,<1999/ Char=Commodity Future Option><2047/ Char=Level 2>,20210223,,20210224,,FUT,Commodity Future,NGH21,0,US,,,,,,0,United States,1,38648,,1,OTC/*None*,,,,,,,,,310,,,1,,,,20181204,,,,,,,0,0,,38648
500002053,,CMDOPT_38647,,,,,,Long,310,310,USD,NGH21 2021-02-23 2.7 P E  (38647),Commodity Future Option,Option,10000,25407598,,,,NGH21 COMDTY,North America,OTC,P,2.7,NGH21,1,,United States,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,38647,,NATURAL GAS Mar-21NYM,20180718,,20210223,Vanilla European,,,,,,,,,,,,,,,,,,,,,,,,,United States,United States,US,USD,0.01,,2.718,<1999/ Char=Commodity Future Option><2047/ Char=Level 2>,20210223,,20210224,,FUT,Commodity Future,NGH21,0,US,,,,,,0,United States,1,38647,,1,OTC/*None*,,,,,,,,,310,,,1,,,,20181204,,,,,,,0,0,,38647
500002260,20180816,IDXO_39886,,,,,,Long,"100,000","100,000",USD,XAG/USD SLVRLND VarSwap 19.4 08/16/2019 (39886) (39886),Index Option,Option,1,27292093,,,,SLVRLND,North America,OTC,C,19.4,,1,,United States,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,39886,,LONDON SILVER FIXING LTD,20180816,,20190816,Variance Swap,,,,,,,,,,,,,,,,,,,,,,,,,United States,United States,US,USD,0.01,,,<1999/ Char=Index Option><2047/ Char=Level 2>,20190816,,20360101,,STK,Index,SLVRLND,0.01,US,,,,,,0,United States,1,39886,,1,OTC/*None*,,,,,,,,,100000,,,1,,,,20181204,,,,,,,0,0,,39886
500002261,20180816,IDXO_39887,,,,,,Short,"-100,000","-100,000",USD,XAU/USD GOLDLNPM VarSwap 12.4 08/16/2019 (39887) (39887),Index Option,Option,1,17982382,,,,GOLDLNPM,Europe,OTC,C,12.4,XAUFIXPM=,1,,United Kingdom,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,39887,,LONDON GOLD MARKET PM FIX PRICE/USD INDEX,20180816,,20190816,Variance Swap,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,United Kingdom,GB,USD,0.01,,,<1999/ Char=Index Option><2047/ Char=Level 2>,20190816,,20360101,,STK,Index,XAUFIXPM=,0.01,GB,,,,,,0,United Kingdom,1,39887,,1,OTC/*None*,,,,,,,,,-100000,,,1,,,,20181204,,,,,,,0,0,,39887
500001571,20180413,IDXO_34722,,,,,,Long,"100,000","100,000",USD,SPGCNGP VarSwap 30.0 04/15/2019 Cap 5625.0 (34722),Index Option,Option,1,25083728,,,,SPGCNGP,North America,OTC,C,30,.SPGCNGP,1,,United States,,,,Merrill Lynch International OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,34722,,S&P GSCI NATURAL GAS OFFICIAL CLOSE INDEX ER,20180413,,20190415,Variance Swap,,,,,,,,,,,,,,,,,,,,,,,,,United States,United States,US,USD,0.01,,,<1999/ Char=Index Option><2047/ Char=Level 3>,20190415,,20360101,,STK,Index,SPGCNGP,0.01,US,,,,,,0,United States,1,34722,,1,OTC/*None*,,,,,,,,,100000,,,1,,,,20181204,,,,,,,0,0,,34722
500002476,20181001,IDXO_41159,,,,,,Long, -   ,"125,000",USD,XAU/USD GOLDLNPM VolSwap 12/28/2018 Cap 8.05 (41159),Index Option,Option,1,17982382,,,,GOLDLNPM,Europe,OTC,C,8.05,XAUFIXPM=,1,,United Kingdom,,,,UBS AG OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41159,,LONDON GOLD MARKET PM FIX PRICE/USD INDEX,20181001,,20181228,Volatility Swap,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,United Kingdom,GB,USD,0.01,,,<1999/ Char=Index Option><2047/ Char=Level 2>,20181228,,20360101,,STK,Index,XAUFIXPM=,0.01,GB,,,,,,0,United Kingdom,1,41159,,1,OTC/*None*,,,,,,,,,125000,,,1,,,,20181204,,,,,,,0,0,,41159
500000674,20201231,30297,,,,,,Long,100,100,JPY,NIKKEI DIVIDEND INDEX FUTURE Dec'20 30297,Index Option,Option,10000,61299786,,,,MNDZ0 INDEX,Asia,OTC,C,486,SNDZ20,1,,Japan,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,30297,,NIKKEI DIVIDEND INDEX FUTURE Dec '20 SGX,20171107,,20210331,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Japan,Japan,JP,JPY,0.01,,462.1,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=-2916000000 JPY><1100/ Int=2>,20210331,,20210331,,FUT,Index Future,SNDZ20,0.1,JP,,,,,,0,United Kingdom,113.0199,30297,,1,OTC/*None*,,,,,,,,,100,,,0.00881,,,,20181204,,,,,,,0,0,,30297
500001515,20180327,29873,,,,,,Short,"-3,000","-3,000",GBP,FTSE 100 DIVIDEND FUTURE Dec'20 (29873),Index Option,Option,10,74729128,,,,UKDZ0 INDEX,Europe,OTC,C,281,LXZZ0,1,,United Kingdom,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,29873,,FTSE 100 DIVIDEND FUTURE Dec '20 IEU,20180327,,20201217,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,United Kingdom,GB,GBP,0.01,,311.5,<1999/ Char=Index Option><2047/ Char=Level 2>,20201217,,20201217,,FUT,Index Future,LXZZ0,0.01,GB,,,,,,0,United Kingdom,1.2773,29873,,1,OTC/*None*,,,,,,,,,-3000,,,1.30435,,,,20181204,,,,,,,0,0,,29873
500002151,20191220,39095,,,,,,Short,"-3,500","-2,350",EUR,DEDZ20 - OTC - BNPP (39095),Index Option,Option,100,32990861,,,,DEDZ0 INDEX,Europe,OTC,C,128.8,FEXDZ0,1,,European Union,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,39095,,DOW JONES EURO STOXX 50 DIVIDENDS INDEX Dec '20 EUX,20180801,,20201218,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Germany,Germany,DE,EUR,0.01,,120.4,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20201218,,20201218,,FUT,Index Future,FEXDZ0,0.1,EU,,,,,,0,European Union,1.1315,39095,,1,OTC/*None*,,,,,,,,,-2350,,,1.16135,,,,20181204,,,,,,,0,0,,39095
500002152,20201218,39096,,,,,,Long,"1,750","1,750",EUR,DEDZ21- OTC - BNPP (39096),Index Option,Option,100,48595956,,,,DEDZ1 INDEX,Europe,OTC,C,126.05,FEXDZ1,1,,European Union,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,39096,,DOW JONES EURO STOXX 50 DIVIDENDS INDEX Dec '21 EUX,20180801,,20211217,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Germany,Germany,DE,EUR,0.01,,114.9,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20211217,,20211217,,FUT,Index Future,FEXDZ1,0.01,EU,,,,,,0,European Union,1.1315,39096,,1,OTC/*None*,,,,,,,,,1750,,,1.16135,,,,20181204,,,,,,,0,0,,39096
500002189,20201218,39177,,,,,,Long,600,600,EUR,DEDZ21- OTC - BNPP - 08/02/2018 (39177),Index Option,Option,100,48595956,,,,DEDZ1 INDEX,Europe,OTC,C,124.9,FEXDZ1,1,,European Union,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,39177,,DOW JONES EURO STOXX 50 DIVIDENDS INDEX Dec '21 EUX,20180802,,20211217,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Germany,Germany,DE,EUR,0.01,,114.9,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20211217,,20211217,,FUT,Index Future,FEXDZ1,0.01,EU,,,,,,0,European Union,1.1315,39177,,1,OTC/*None*,,,,,,,,,600,,,1.16135,,,,20181204,,,,,,,0,0,,39177
500002382,20200101,40701,,,,,,Long,"1,000","1,000",HKD,DHCZ0 - OTC - BNPP (40701),Index Option,Option,50,83855481,,,,DHCZ0 INDEX,Asia,OTC,C,391,DHHZ0,1,IX30058178-0S,Hong Kong,,,IX30058178-0S,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,40701,,HSCEI DIVIDEND FUTURE Dec-20,20180913,,20201231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Hong Kong,Hong Kong,HK,HKD,0.01,,405,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY><1100/ Int=117>,20201231,,20201229,,FUT,Index Future,DHHZ0,0.01,HK,,,,,,0,Japan,7.8411,40701,,1,OTC/*None*,,,,,,,,,1000,,,0.12777,,,,20181204,,,,,,,0,0,,40701
500002384,20190101,40702,,,,,,Short,"-1,000","-1,000",HKD,DHCZ9 - OTC - BNPP (40702),Index Option,Option,50,70731557,,,,DHCZ9 INDEX,Asia,OTC,C,415,DHHZ9,1,IX24288765-0S,Hong Kong,,,IX24288765-0S,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,40702,,HSCEI DIVIDEND FUTURE Dec-19,20180913,,20191231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Hong Kong,Hong Kong,HK,HKD,0.01,,424.5,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20191231,,20191227,,FUT,Index Future,DHHZ9,0.01,HK,,,,,,0,Hong Kong,7.8411,40702,,1,OTC/*None*,,,,,,,,,-1000,,,0.12777,,,,20181204,,,,,,,0,0,,40702
500002559,20191219,41459,,,,,,Short, -   ,"-3,000",GBP,UKDZ20 - OTC - BNPP#2,Index Option,Option,10,74729128,,,,UKDZ0 INDEX,Europe,OTC,C,311,LXZZ0,1,,United Kingdom,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41459,,FTSE 100 DIVIDEND FUTURE Dec '20 IEU,20181012,,20201217,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,United Kingdom,GB,GBP,0.01,,311.5,<1999/ Char=Index Option><2047/ Char=Level 2>,20201217,,20201217,,FUT,Index Future,LXZZ0,0.01,GB,,,,,,0,United Kingdom,1.2773,41459,,1,OTC/*None*,,,,,,,,,-3000,,,1.30435,,,,20181204,,,,,,,0,0,,41459
500002560,20201217,41460,,,,,,Long, -   ,"3,000",GBP,UKDZ21 - OTC - BNPP#2,Index Option,Option,10,90261492,,,,UKDZ1 INDEX,Europe,OTC,C,292.5,LXZZ1,1,,United Kingdom,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41460,,FTSE 100 DIVIDEND FUTURE Dec '21 IEU,20181012,,20211216,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,United Kingdom,GB,GBP,0.01,,290,<1999/ Char=Index Option><2047/ Char=Level 2>,20211216,,20211220,,FUT,Index Future,LXZZ1,0.1,GB,,,,,,0,United Kingdom,1.2773,41460,,1,OTC/*None*,,,,,,,,,3000,,,1.30435,,,,20181204,,,,,,,0,0,,41460
500002568,20200331,41516,,,,,,Short, -   ,-200,JPY,MNDZ9 - OTC - BNPP #3,Index Option,Option,10000,41483620,,,,MNDZ9 INDEX,Asia,OTC,C,464,SNDZ9,1,,Japan,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41516,,NIKKEI DIVIDEND INDEX FUTURE Dec '19 SGX,20181015,,20191231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Japan,Japan,JP,JPY,0.01,,459.8,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20191231,,20200331,,FUT,Index Future,SNDZ9,0.1,JP,,,,,,0,Japan,113.0199,41516,,1,OTC/*None*,,,,,,,,,-200,,,0.00881,,,,20181204,,,,,,,0,0,,41516
500002569,20230331,41517,,,,,,Long, -   ,200,JPY,MNDZ22 - OTC - BNPP #2,Index Option,Option,10000,75857523,,,,MNDZ2 INDEX,Asia,OTC,C,470,SNDZ22,1,,Japan,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41517,,NIKKEI DIVIDEND INDEX FUTURE Dec '22 NYS,20181015,,20221231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Japan,Japan,JP,JPY,0.01,,467.3,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20221231,,20230331,,FUT,Index Future,SNDZ22,0,JP,,,,,,0,Japan,113.0199,41517,,1,OTC/*None*,,,,,,,,,200,,,0.00881,,,,20181204,,,,,,,0,0,,41517
500002664,20200331,41855,,,,,,Short, -   ,-250,JPY,MNDZ19 - BNPP #4,Index Option,Option,10000,41483620,,,,MNDZ9 INDEX,Asia,OTC,C,447,SNDZ9,1,,Japan,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41855,,NIKKEI DIVIDEND INDEX FUTURE Dec '19 SGX,20181026,,20191231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Japan,Japan,JP,JPY,0.01,,459.8,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20191231,,20200331,,FUT,Index Future,SNDZ9,0.1,JP,,,,,,0,Japan,113.0199,41855,,1,OTC/*None*,,,,,,,,,-250,,,0.00881,,,,20181204,,,,,,,0,0,,41855
500002665,20210331,41856,,,,,,Long, -   ,250,JPY,MNDZ20 - BNPP #5,Index Option,Option,10000,61299786,,,,MNDZ0 INDEX,Asia,OTC,C,450,SNDZ20,1,,Japan,,,,BNP Paribas OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41856,,NIKKEI DIVIDEND INDEX FUTURE Dec '20 SGX,20181026,,20201231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Japan,Japan,JP,JPY,0.01,,462.1,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20201231,,20210331,,FUT,Index Future,SNDZ20,0.1,JP,,,,,,0,Japan,113.0199,41856,,1,OTC/*None*,,,,,,,,,250,,,0.00881,,,,20181204,,,,,,,0,0,,41856
500002383,20200102,40703,,,,,,Long,"1,000","1,000",HKD,DHCZ0 - OTC - HSBC (40703),Index Option,Option,50,83855481,,,,DHCZ0 INDEX,Asia,OTC,C,394,DHHZ0,1,IX30058178-0S,Hong Kong,,,IX30058178-0S,HSBC Bank PLC OTC Desk,USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,40703,,HSCEI DIVIDEND FUTURE Dec-20,20180913,,20201230,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Hong Kong,Hong Kong,HK,HKD,0.01,,405,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20201230,,20201229,,FUT,Index Future,DHHZ0,0.01,HK,,,,,,0,Hong Kong,7.8411,40703,,1,OTC/*None*,,,,,,,,,1000,,,0.12777,,,,20181204,,,,,,,0,0,,40703
500002553,20210331,41405,,,,,,Long, -   ,250,JPY,MNDZ20 - OTC - JPMC,Index Option,Option,10000,61299786,,,,MNDZ0 INDEX,Asia,OTC,C,469,SNDZ20,1,,Japan,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41405,,NIKKEI DIVIDEND INDEX FUTURE Dec '20 SGX,20181011,,20201231,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Japan,Japan,JP,JPY,0.01,,462.1,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20201231,,20210331,,FUT,Index Future,SNDZ20,0.1,JP,,,,,,0,Japan,113.0199,41405,,1,OTC/*None*,,,,,,,,,250,,,0.00881,,,,20181204,,,,,,,0,0,,41405
500002605,20200101,41753,,,,,,Long, -   ,600,HKD,DHCZ20 - OTC - JPMC #2,Index Option,Option,50,83855481,,,,DHCZ0 INDEX,Asia,OTC,C,392,DHHZ0,1,IX30058178-0S,Hong Kong,,,IX30058178-0S,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41753,,HSCEI DIVIDEND FUTURE Dec-20,20181023,,20201229,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,Hong Kong,Hong Kong,HK,HKD,0.01,,405,<1999/ Char=Index Option><2047/ Char=Level 2><2065/ Char=2796000000 JPY>,20201229,,20201229,,FUT,Index Future,DHHZ0,0.01,HK,,,,,,0,Hong Kong,7.8411,41753,,1,OTC/*None*,,,,,,,,,600,,,0.12777,,,,20181204,,,,,,,0,0,,41753
500002686,20201218,41892,,,,,,Long, -   ,"15,000",GBP,UKDZ21 - OTC - JPMC,Index Option,Option,10,90261492,,,,UKDZ1 INDEX,Europe,OTC,C,283.5,LXZZ1,1,,United Kingdom,,,,"JPMorgan Chase Bank National Association OTC Desk",USD,,,,,,,,,,,,Cash,0,,,,,20181031,0,0,,0,0,,,,,41892,,FTSE 100 DIVIDEND FUTURE Dec '21 IEU,20181026,,20211217,Dividend Swap,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,United Kingdom,GB,GBP,0.01,,290,<1999/ Char=Index Option><2047/ Char=Level 2>,20211217,,20211220,,FUT,Index Future,LXZZ1,0.1,GB,,,,,,0,United Kingdom,1.2773,41892,,1,OTC/*None*,,,,,,,,,15000,,,1.30435,,,,20181204,,,,,,,0,0,,41892
